
北京,北京中铁信,88433,python中级开发工程师,3435319,15k-30k,北京中铁信科技有限公司
北京,高思教育集团,141803,Python工程师-大数据方向,3500676,15k-30k,北京高思博乐教育科技股份有限公司
上海,助理来也,93760,Python开发工程师(193),4211437,15k-30k,北京来也网络科技有限公司
深圳,掌贝（云移科技）,16177,python开发工程师,4179001,12k-18k,广州云移信息科技有限公司
深圳,AKULAKU,107664,高级Python工程师/面向对象高级Python工,3292689,15k-30k,岩心科技（深圳）有限公司
太原,优逸客,63993,python工程师,4135185,8k-12k,山西优逸客科技有限公司
武汉,猫头鹰团队,129842,高级Python开发工程师,3186265,15k-20k,酷转猫友（武汉）科技有限公司
深圳,杉岩数据,71639,高级Python开发工程师,3360719,16k-23k,深圳市杉岩数据技术有限公司
上海,触宝,7030,后端开发工程师（Python）,4164099,15k-30k,上海触乐信息科技有限公司
广州,经传多赢,310815,python高级开发工程师,4022014,10k-20k,广州经传多赢投资咨询有限公司
成都,四川长虹电器股份有限公司,95229,python工程师,4076500,8k-15k,四川长虹电器股份有限公司
深圳,Symbio-Freeborders,50241,Python开发工程师,4167337,12k-16k,信必优(深圳)信息技术有限公司
北京,云途腾,43462,高级python研发工程师,2766411,20k-40k,北京云途腾科技有限责任公司
北京,颉一软件,174043,python工程师（北京）,3110586,10k-15k,广州杰颉软件科技有限公司
杭州,健培,69641,python开发,3449320,8k-15k,杭州健培科技有限公司
深圳,印孚瑟斯,44875,python开发工程师,4167103,12k-15k,印孚瑟斯技术（中国）有限公司
北京,TalkingData,7600,Python工程师J10008,3965037,20k-30k,北京腾云天下科技有限公司
上海,江村市隐,118456,Python开发,4021354,10k-15k,上海江村市隐智能科技有限公司
上海,问卷网@爱调研,22481,高级Python开发,3942529,12k-24k,上海众言网络科技有限公司
深圳,泽林信息,65521,高级python开发,4093635,15k-30k,深圳市泽林信息咨询有限公司
杭州,武汉佰钧成技术有限公司,16831,Python开发工程师(云栖小镇),2870429,10k-18k,武汉佰钧成技术有限责任公司
广州,修炼,169002,Python 开发工程师,2974823,8k-16k,广东修炼科技股份有限公司
武汉,北蚁,200100,Python高级开发工程师,3958200,10k-15k,武汉北蚁网络科技有限公司
北京,今日头条,62,python开发工程师,4186510,20k-35k,北京字节跳动科技有限公司
北京,企鹅创新,113761,Python工程师,4221845,25k-35k,企鹅创新（北京）科技有限公司
北京,钱方好近,1748,Python开发工程师,20458,25k-30k,北京钱方银通科技有限公司
杭州,微链welian.com,29373,Python开发工程师,4153909,8k-16k,杭州传送门网络科技有限公司
深圳,500.com集团,9275,Python开发工程师,3591308,15k-25k,深圳市易讯天空网络技术有限公司
北京,瓜子二手车直卖网,107423,高级python开发工程师,4226327,20k-40k,车好多旧机动车经纪(北京)有限公司
深圳,码隆科技,78224,python开发工程师(深圳),4177570,20k-40k,深圳码隆科技有限公司
上海,阿基米德fm,98723,Python软件开发工程师,1900054,15k-22k,阿基米德（上海）传媒有限公司
深圳,布谷鸟科技,148452,Python开发工程师,4115949,10k-20k,深圳布谷鸟信息科技有限公司
北京,销售易,3950,Python开发工程师,4146162,25k-35k,仁科互动（北京）信息科技有限公司
深圳,易博天下,73354,Python开发工程师,761479,11k-20k,深圳市易博天下科技有限公司
北京,爱特曼科技,151782,高级Python工程师,3966136,20k-40k,北京爱特曼科技有限公司
北京,LBE 科技,490,资深Python工程师,2812960,35k-45k,永杨安风（北京）科技有限公司
北京,弥财,15749,高级Python开发工程师,4019922,20k-40k,北京弥财投资咨询有限公司
上海,阅文集团,28243,Python开发工程师,3913981,15k-25k,上海阅文信息技术有限公司
深圳,博悦科创,117217,Python开发,3890819,9k-18k,深圳市博悦科创科技有限公司
北京,多点Dmall,72555,（北京）Python开发工程师,2053831,15k-30k,多点生活（中国）网络科技有限公司
上海,爱回收,1403,python工程师,4112320,15k-25k,上海悦易网络信息技术有限公司
杭州,健培,69641,Python软件开发,2561733,10k-15k,杭州健培科技有限公司
北京,高域海汇,282633,Python开发工程师,4107316,15K-25K,北京高域海汇科技有限公司
北京,一览科技,212939,python开发工程师,3722967,20k-40k,北京一览科技有限公司
重庆,食联购,110786,python工程师,3968566,9k-12k,重庆食联购电子商务有限公司
宁波,浙江第元PLM,161111,python开发工程师,2669463,7k-11k,浙江第元信息技术有限公司
广州,蓝盾信息安全技术股份有限公司,50784,Python开发工程师,4048474,12k-22k,蓝盾信息安全技术股份有限公司
北京,影谱科技,30118,Python开发工程师,3882263,15k-25k,北京影谱科技股份有限公司
深圳,博奥特科技,69152,PYTHON高级开发工程师,4010374,18k-25k,深圳市博奥特科技有限公司
杭州,DAHO Networks,117274,Python高级开发工程师,3620133,18k-25k,中卫大河云联网络技术有限公司
深圳,CMGE中手游,29911,sz-Python开发岗,3548352,15k-25k,深圳市中手游网络科技有限公司
上海,华云数据,36719,103-中级Python开发工程师,4087710,15k-25k,无锡华云数据技术服务有限公司
成都,NEXA,57400,Python 开发工程师,3849648,8k-15k,昊盈信息技术（成都）有限公司
上海,雁联计算,43545,Python开发工程师,3736946,10k-17k,深圳市雁联计算系统有限公司
北京,物灵,151386,python研发工程师,3716361,15k-30k,北京物灵智能科技有限公司
杭州,一知智能,272694,python工程师,3958818,8K-15K,杭州一知智能科技有限公司
南京,TopXGun,56632,python工程师,3604427,6k-12k,上海拓攻机器人有限公司
北京,游族网络,14983,Python开发工程师-base北京,4076348,12k-18k,上海游族信息技术有限公司
北京,第三石科技,22139,Python高级开发工程师,3835532,18k-36k,北京第三石科技发展有限公司
北京,新东方教育行业研究院,18165,高级python工程师,4198780,15k-30k,北京点石经纬科技有限公司
上海,华云数据,36719,32-高级Python开发工程师,3988078,15k-25k,无锡华云数据技术服务有限公司
北京,智融集团,6996,高级Python开发工程师,2452260,20k-40k,北京智融时代科技有限公司
武汉,力太科技,98702,python工程师,4177781,15k-30k,浙江力太科技有限公司
上海,拍拍贷,6044,python工程师,3187889,12k-24k,上海拍拍贷金融信息服务有限公司
上海,壤歌,39398,Python,2441033,12k-24k,上海壤歌市场营销策划有限公司
北京,理想公司,32264,高级python研发工程师,4241422,16k-20k,上海理想信息产业（集团）有限公司
广州,健康猫,68910,Python/ Qt开发工程师,4164458,6k-12k,广州大象健康科技有限公司
北京,掌控,49870,Python工程师,3781900,8k-15k,北京掌控世代科技有限公司
北京,掌控,49870,Python工程师,3781900,8k-15k,北京掌控世代科技有限公司
深圳,环球易购,83025,高级python开发工程师,2786718,12k-20k,深圳市环球易购电子商务有限公司
大连,推想科技,128888,python工程师,3626993,6k-12k,北京推想科技有限公司
北京,融云,59949,Python研发工程师,4220830,15k-25k,北京云中融信网络科技有限公司
北京,天广汇通,173625,python开发工程师,3827337,15k-25k,北京天广汇通科技有限公司
苏州,苏州有推信息科技有限公司,325424,Python中级工程师,4242988,5k-10k,苏州有推信息科技有限公司
上海,厚本金融,47956,Python/Go 运维开发工程师,2943423,15k-25k,上海厚本金融信息服务有限公司
北京,阿里巴巴—高德,91,高德-python开发高级工程师,4154597,18k-36k,高德软件有限公司
北京,Veeva,42934,高级软件工程师 （Python）,3199947,25k-35k,维我软件（上海）有限公司北京分公司
北京,店商互联,34283,Python高级开发工程师,3281517,15k-25k,店商互联（北京）科技发展有限公司
上海,思华科技,26467,Python工程师,3715525,12k-24k,上海思华科技股份有限公司
北京,小立教育,240848,Python开发工程师,4120928,10k-20k,小立教育科技（北京）有限公司
上海,海风教育,9131,高级Python开发,3407041,15k-25k,上海风创信息咨询有限公司
泉州,国脉生物,280899,python程序员,4141341,6k-12k,福建国脉生物科技有限公司
北京,CastBox,116093,Python后端开发工程师,3010852,20k-40k,克鲁（北京）网络科技有限公司
上海,360企业安全,148909,Python开发工程师,4137574,15k-30k,北京奇安信科技有限公司
北京,云蜂科技,199892,Python工程师,3085536,15k-25k,云蜂科技有限公司
北京,水滴互助,130102,Python开发工程师/爬虫工程师,4197868,20k-40k,北京纵情向前科技有限公司
成都,网信集团,245889,Python开发工程师,4011458,8k-16k,网信集团有限公司
北京,友缘在线,6731,Python 资深开发,3803106,20k-30k,北京友缘在线网络科技股份有限公司
上海,Vechain,246971,python高级研发,4156888,20k-35k,上海唯链信息科技有限公司
北京,今日头条,62,高级Python开发工程师,4005701,25k-40k,北京字节跳动科技有限公司
深圳,威胁猎人,167844,高级Python,4063120,25k-40k,深圳永安在线科技有限公司
北京,博云,43907,python开发工程师,3016672,10k-20k,苏州博纳讯动软件有限公司
上海,Juwai,26351,Python开发／后端软件工程师.,4044245,20k-30k,宏居网络技术（上海）有限公司
长沙,康通,10043,高级Python工程师,3806282,10k-20k,湖南康通电子股份有限公司
北京,理财范,22875,Python 开发工程师,2582629,15k-30k,北京网融天下金融信息服务有限公司
苏州,紫豹科技,330042,高级Python工程师,4243233,15k-25k,苏州紫豹科技有限公司
西安,九曳供应链,49893,高级研发工程师（Python）,3563938,10k-15k,上海久耶供应链管理有限公司
北京,北京力扬泛海,300397,python工程师,4015726,15k-25k,北京力扬泛海科技有限公司
北京,北京力扬泛海,300397,python工程师,4015726,15k-25k,北京力扬泛海科技有限公司
北京,北京聚齐,332269,高级Python工程师,4241788,20k-35k,北京聚齐众兴网络科技有限公司
北京,南软,76714,高级Python开发工程师,2466935,4k-8k,北京南天软件有限公司
北京,会分期,46399,高级python开发工程师,3164675,15k-30k,会找房（北京）网络技术有限公司
深圳,明源云链,163270,高级Python开发工程师,4199151,16k-22k,深圳市明源云采购电子商务有限公司
深圳,贝尔机器人,147424,Python 开发工程师,3384712,15k-30k,深圳贝尔创意科教有限公司
杭州,健培,69641,python开发工程师,3957348,6k-10k,杭州健培科技有限公司
深圳,博奥特科技,69152,中高级python开发工程师,3781902,15k-30k,深圳市博奥特科技有限公司
深圳,美联集团,66079,Python,4106608,15k-25k,美联物业代理(深圳)有限公司
上海,趣头条,202104,Python高级开发,3909214,15k-30k,上海基分文化传播有限公司
上海,京东集团,18139,Python资深开发工程师,4195737,18k-36k,北京京东世纪贸易有限公司
石家庄,佳诚网络,32242,python开发工程师,3897455,6k-9k,石家庄佳诚网络技术有限公司
北京,360企业安全,148909,Python开发工程师,3460224,15k-30k,北京奇安信科技有限公司
北京,百度,1575,百度大搜索_PHP/Python研发工程师,3638714,15k-30k,百度在线网络技术（北京）有限公司
深圳,武汉烧麦财播科技有限公司,205821,Python开发工程师（深圳公司）,4004629,18k-25k,武汉烧麦财播科技有限公司
北京,百度,1575,百度大搜索_PHP/Python研发工程师,3638714,15k-30k,百度在线网络技术（北京）有限公司
深圳,武汉烧麦财播科技有限公司,205821,Python开发工程师（深圳公司）,4004629,18k-25k,武汉烧麦财播科技有限公司
上海,壤歌,39398,资深Python工程师,2094775,18k-28k,上海壤歌市场营销策划有限公司
成都,路行通,54687,Python开发工程师（中高级）,3024351,12k-20k,成都路行通信息技术有限公司
上海,博云,43907,Python开发工程师,3886676,6k-10k,苏州博纳讯动软件有限公司
北京,老虎证券,168991,Python研发工程师,4201279,15k-30k,北京优虎商务服务有限公司
北京,大鱼自助游,1866,Python工程师,4023358,15k-30k,北京鱼行天下网络科技有限公司
杭州,Club Factory,42868,Python开发工程师（2018校招）,3670766,10k-15k,杭州嘉云数据科技有限公司
北京,爱狄特,128115,Python高级开发工程师,4168752,15k-30k,北京爱狄特信息科技有限公司
北京,趣头条,202104,高级Python开发/Python开发,4053813,20k-40k,上海基分文化传播有限公司
广州,CNICG,88390,高级python开发工程师,3636057,15k-20k,广州中国科学院计算机网络信息中心
上海,HAChina,274677,Python研发工程师,3717980,4k-6k,上海物思信息科技有限公司
北京,大公集团,51706,Python 开发工程师,3764888,10k-15k,大公国际信用评级集团有限公司
北京,国信优易,61844,Python开发工程师,4145976,10k-15k,国信优易数据有限公司
上海,泛微,24995,阿里云运维工程师（python）,3832017,10k-20k,上海泛微网络科技股份有限公司
成都,路行通,54687,中级python研发工程师,4053129,8k-15k,成都路行通信息技术有限公司
上海,泛微,24995,阿里云运维工程师（python）,3832017,10k-20k,上海泛微网络科技股份有限公司
成都,成都肆零肆,199953,Python高级开发工程师,4152250,10k-15k,成都市肆零肆网络科技有限公司
北京,新智超脑,196329,Python高级工程师,4211040,15k-25k,新智超脑科技有限公司
北京,惠开心,127924,Python高级开发工程师,4187546,15k-30k,惠开心（北京）科技有限公司
广州,广州楠天,290905,初级Python工程师,4088871,4k-7k,广州楠天网络科技有限公司
大连,悦视光合科技,166379,python研发工程师,3334051,6k-12k,悦视光合科技（大连）有限公司
北京,知源智生,280833,大数据工程师-python,4240032,10K-20K,北京知源智生信息科技有限公司
上海,DAOCLOUD,41209,高级 Python 研发工程师（上海）,4119231,10k-20k,上海道客网络科技有限公司
北京,京东金融,534,Python开发工程师-pass平台方向,3981193,25k-50k,京东金融
北京,联想集团,1650,python开发高级工程师,4064228,18k-35k,联想（北京）有限公司
北京,码隆科技,78224,高级python工程师（北京）,4177236,25k-40k,深圳码隆科技有限公司
上海,点融网,23177,高级python开发工程师-SH415-41509,4120720,20k-40k,上海点融信息科技有限责任公司
上海,店达信息,55405,Python 研发工程师,3221662,10k-20k,上海店达信息技术有限公司
北京,好未来,3328,家长帮-Python/Django web开发工程师,3359300,20k-35k,北京世纪好未来教育科技有限公司
成都,路行通,54687,高级python研发工程师,4053156,15k-20k,成都路行通信息技术有限公司
北京,医渡云（北京）技术有限公司,84814,Python开发工程师,3471380,18k-35k,医渡云（北京）技术有限公司
郑州,大河网,64166,Python,2452963,5k-10k,大河网络传媒有限公司
北京,格上添富,125102,高级Python研发工程师,2934538,20k-35k,北京格上添富科技发展有限公司
深圳,AKULAKU,107664,Python后台开发/数据平台/Senior,3347934,15k-30k,岩心科技（深圳）有限公司
深圳,金证股份,25317,Python,3807669,10k-16k,深圳市金证科技股份有限公司
深圳,码隆科技,78224,高级python开发工程师（深圳）,4177878,20k-40k,深圳码隆科技有限公司
深圳,武汉佰钧成技术有限公司,16831,python开发工程师,3172330,10k-17k,武汉佰钧成技术有限责任公司
深圳,腾讯,451,python后台高级工程师,3767896,15k-30k,腾讯科技(深圳)有限公司
上海,斗象科技,33219,Python研发实习生,4147279,4k-6k,上海斗象信息科技有限公司
深圳,暴鸡电竞,163522,高级Python开发工程师,3965764,16k-30k,深圳开黑科技有限公司
北京,人人贷,6678,Python开发工程师,3784039,8k-16k,人人贷商务顾问（北京）有限公司
广州,CNICG,88390,Python开发工程师,3975694,9k-15k,广州中国科学院计算机网络信息中心
北京,NewsDog,99454,Python,3791213,15k-30k,北京明日虫洞科技有限公司
东莞,团贷网,25576,Python高级工程师,2972026,15k-25k,广东俊特团贷网络信息服务股份有限公司
北京,多牛传媒,21421,Python开发工程师-WEB-DNJS0007,3470409,12k-24k,北京多牛互动传媒股份有限公司
南京,ivtime,1768,Python高级开发工程师,1538263,15k-25k,北京爱唯光石信息技术有限公司
上海,酷犇,255033,python 开发工程师,4143122,10k-20k,上海酷犇网络科技有限公司
北京,菠萝理财,56048,Python工程师,3150382,10k-20k,北京朴素磐石投资管理有限公司
北京,币信,190122,Python工程师,3509912,25k-35k,北京必然如此网络技术有限公司
广州,机智云,6921,Python开发实习生,4178335,2k-4k,广州机智云物联网科技有限公司
杭州,钱粒科技,49117,资深Python工程师,3538801,15k-25k,浙江钱粒科技有限公司
北京,店商互联,34283,Python开发工程师,3281491,8k-15k,店商互联（北京）科技发展有限公司
北京,CDS,124770,python研发工程师,3860090,15k-25k,北京首都在线科技股份有限公司
北京,XSKY,83585,存储应用开发工程师-Java/GO/Python,3819005,18k-35k,星辰天合（北京）数据科技有限公司
郑州,郑州创恒实业有限公司,28890,高级Python开发工程师,3613383,7k-10k,郑州创恒实业有限公司
北京,混沌大学,165649,高级python开发工程师,4210691,20k-40k,混沌时代（北京）教育科技有限公司
北京,猎户星空,172285,python工程师,4169065,15k-30k,北京猎户星空科技有限公司
深圳,锚链科技,212786,Python初级中级开发,4242142,12k-18k,深圳锚链科技有限公司
上海,触宝,7030,后端开发工程师（Python）,4164099,15k-30k,上海触乐信息科技有限公司
北京,好巧,7902,Linux C++/Python中高级研发工程师,2600411,25k-35k,北京好巧国际旅行社有限公司
武汉,推想科技,128888,python工程师,3627014,6k-12k,北京推想科技有限公司
深圳,狗尾草智能科技,53970,高级Python开发工程师,3070531,15k-30k,深圳狗尾草智能科技有限公司
中山,区块互连,239793,Python工程师,3997061,8k-12k,深圳区块互连科技有限公司
上海,CloudIn,145586,Python开发工程师,4235796,17k-25k,北京云英传奇技术有限公司
北京,星尘数据,260173,高级Python工程师,4045220,20k-35k,北京星尘纪元智能科技有限公司
武汉,小明太极国漫,151834,Python工程师,3337955,6k-12k,小明太极（湖北）国漫文化有限公司
杭州,蚂蚁金服集团,153849,python开发工程师,3217795,20K-40K,支付宝(杭州)信息技术有限公司
深圳,印孚瑟斯,44875,python软件工程师,4051484,8k-15k,印孚瑟斯技术（中国）有限公司
杭州,闪贷超人,249963,python开发,4142761,10k-18k,浙江钱花网络科技有限公司
深圳,暴鸡电竞,163522,Python研发工程师,2692694,13k-25k,深圳开黑科技有限公司
北京,路书,40054,高级python研发工程师,3212914,25k-40k,路书（北京）科技有限公司
武汉,小红书,6542,Python开发工程师,3772461,15k-30k,行吟信息科技（上海）有限公司
北京,留学生编程作业辅导,56943,Python 兼职程序员,535221,4k-5k,EECS留学生编程作业辅导
上海,上海哈杜,153156,Python,3814463,15k-25k,上海哈杜科技有限公司
上海,UCloud,165,中级Python开发工程师,3911343,15k-25k,上海优刻得信息科技有限公司
武汉,云沃客,15507,python开发-武汉,3955850,20k-25k,北京云族佳科技有限公司
北京,乐信圣文,115290,python工程师,3874270,15k-30k,北京乐信圣文科技有限责任公司
上海,知助数据,134118,Python,2891319,12k-17k,上海知助数据科技有限公司
上海,华云数据,36719,高级Python开发工程师,4020899,18k-25k,无锡华云数据技术服务有限公司
北京,数衍科技,2964,Python开发工程师,4135672,20k-40k,北京数衍科技有限公司
北京,深度好奇,197752,Python工程师,3498074,6k-12k,深度好奇（北京）科技有限公司
上海,狗尾草智能科技,53970,高级Python开发工程师,3788698,15k-30k,深圳狗尾草智能科技有限公司
成都,链商,77250,python研发工程师,4067747,8k-15k,北京链商电子商务有限公司
北京,海思林科,16295,python开发工程师,3565119,8k-16k,海思林科（北京）信息技术有限公司
上海,拍拍贷,6044,大数据研发工程师-python,4135691,15k-30k,上海拍拍贷金融信息服务有限公司
北京,码隆科技,78224,python工程师(北京),4177079,15k-25k,深圳码隆科技有限公司
深圳,瑞云科技,92449,Python高级研发工程师,4029749,10k-15k,深圳市瑞云科技有限公司
广州,MUN-U,53978,Python开发工程师,4182920,8k-15k,广州萌游网络科技有限公司
杭州,浙报集团,69091,Python工程师,3093076,8k-16k,浙江日报报业集团
上海,UCloud,165,资深Python开发工程师,3911321,25k-35k,上海优刻得信息科技有限公司
广州,MUN-U,53978,Python开发工程师,4182920,8k-15k,广州萌游网络科技有限公司
杭州,浙报集团,69091,Python工程师,3093076,8k-16k,浙江日报报业集团
北京,瓜子二手车直卖网,107423,瓜子二手车-Python高级开发工程师,2960861,20k-35k,车好多旧机动车经纪(北京)有限公司
北京,焱融云,168439,Python研发工程师,4176766,15k-25k,北京焱融科技有限公司
北京,微创,36513,高级Python工程师,4113917,10k-15k,上海微创软件股份有限公司北京分公司
上海,迈外迪,1638,高级Python工程师,1764146,12k-22k,上海迈外迪网络科技有限公司
上海,再惠网络,86312,高级python工程师,4209882,20k-40k,再惠（上海）网络科技有限公司
杭州,健培,69641,python软件工程师,3400503,10K-15K,杭州健培科技有限公司
上海,磐闻荷,337811,高级Python软件开发工程师[闵行],4244226,12k-24k,上海磐闻荷信息科技有限公司
杭州,博博科技 甘露,141853,python工程师,4238412,12k-18k,杭州博博科技有限公司
深圳,掌贝（云移科技）,16177,python高级开发工程师,4179016,18k-25k,广州云移信息科技有限公司
北京,今日头条,62,高级python工程师,4186881,25k-40k,北京字节跳动科技有限公司
北京,秒针系统,13171,Python开发工程师,3967355,15k-30k,北京秒针信息咨询有限公司
北京,陪我,62540,python工程师,3418185,10k-20k,博瑞天下（北京)科技有限公司
上海,UCloud,165,高级Python开发工程师,3911329,25k-35k,上海优刻得信息科技有限公司
上海,雷速体育,72838,Python（年轻人的狂欢）,2783432,12k-20k,上海炫体信息科技有限公司
北京,蓝信移动（北京）科技有限公司,27298,Python开发经理,4201848,20k-35k,蓝信移动（北京）科技有限公司
深圳,盖威,3956,Python交易开发工程师,3727971,14k-20k,深圳市盖威科技有限公司
深圳,腾讯,451,HY2-python后台开发工程师（深圳）,3184679,18k-30k,腾讯科技(深圳)有限公司
北京,大鱼自助游,1866,Python开发工程师,4086738,20k-40k,北京鱼行天下网络科技有限公司
厦门,贵州博大数据科技有限公司,195142,Python工程师,4203328,6k-12k,贵州博大数据科技有限公司
武汉,恒信汽车电商,54450,Python开发工程师,4214073,8k-12k,恒信汽车电子商务有限公司
上海,上海成圣信息技术有限公司,316378,python工程师,4185915,15k-25k,上海成圣信息技术有限公司
上海,数旦信息,115002,Python开发高级工程师,4177528,15k-30k,上海数旦信息技术有限公司
北京,柔持英语,145375,Python后端开发工程师,4110132,20k-30k,柔持（北京）科技有限公司
北京,小米,520,Python工程师-锁屏,4158245,20k-35k,北京小米科技有限责任公司
北京,车势科技,133192,python开发工程师,2625410,15k-25k,北京车势科技有限公司
广州,推想科技,128888,python工程师,3626968,6k-12k,北京推想科技有限公司
上海,泛微,24995,运维工程师（Python）,3856286,8k-13k,上海泛微网络科技股份有限公司
上海,泛微,24995,运维工程师（Python）,3856286,8k-13k,上海泛微网络科技股份有限公司
厦门,10com,165492,Python工程师(云计算方向),3543490,15k-30k,厦门视我科技有限公司
杭州,Club Factory,42868,Python开发工程师（Web方向）,3581347,15k-20k,杭州嘉云数据科技有限公司
杭州,丁香园,26248,Python工程师,4038521,9k-18k,观澜网络（杭州）有限公司
深圳,OPPO,6927,Python工程师（运维平台）,1781652,15k-30k,广东欧珀移动通信有限公司
北京,爱乐宝机器人,98450,Python/PyQt PC客户端高级开发工程师,4232791,15k-20k,北京爱乐宝机器人科技有限公司
北京,Face++,1561,高级Python后端工程师,4098288,20k-35k,北京旷视科技有限公司
北京,360企业安全,148909,python开发工程师,3745051,10k-20k,北京奇安信科技有限公司
北京,快爽,139750,Python开发工程师（后端）,3692595,20k-30k,北京心跳时空科技有限公司
杭州,京东金融,534,Python开发工程师,2220485,15k-25k,京东金融
东莞,宝塔面板,200598,Python程序员,3085217,8k-15k,东莞市百塔网络科技有限公司
广州,美亚商旅,50215,Python工程师,3961988,4k-6k,广州美亚尚途国际旅行社有限公司
北京,FIT2CLOUD,179666,Python研发工程师-北京,3703576,5k-10k,杭州飞致云信息科技有限公司
上海,推想科技,128888,python工程师,3627049,6k-12k,北京推想科技有限公司
南昌,中至科技,173959,Python开发工程师,3718199,6k-8k,中至数据集团股份有限公司
北京,千锋教育,100164,python技术总监,3610830,25k-50k,北京千锋互联科技有限公司
北京,微创,36513,高级Python工程师-赴MMAIS,4114628,10k-15k,上海微创软件股份有限公司北京分公司
北京,好未来,3328,Python开发,4187256,20k-40k,北京世纪好未来教育科技有限公司
上海,小红书,6542,Python开发工程师,4135794,20k-40k,行吟信息科技（上海）有限公司
北京,芥末堆,4686,Python数据开发工程师,4032983,15k-25k,颉墨（北京）科技有限公司
杭州,通力互联,123777,python工程师,3946693,10k-20k,北京通力互联技术服务有限公司
北京,Face++,1561,python高级后端工程师,3981586,25k-50k,北京旷视科技有限公司
上海,浮石资本,86163,Python量化工程师,4220935,20k-40k,浮石（上海）投资管理有限公司
北京,360企业安全,148909,360企业安全-Python开发工程师,3551206,15k-30k,北京奇安信科技有限公司
北京,罗威亚科技,126385,python攻城狮,3217039,9k-15k,北京罗威亚科技有限公司
郑州,武汉佰钧成技术有限公司,16831,Python高级开发工程师,4063490,6k-12k,武汉佰钧成技术有限责任公司
上海,好买衣,8903,python工程师,4000161,15k-30k,上海试衣间信息科技有限公司
上海,云深网络,268,Python开发工程师,4064689,7k-14k,上海云深网络技术有限公司
深圳,木浪云,145652,Python,2429819,10k-15k,深圳市木浪云数据有限公司
上海,UCloud,165,初级Python开发工程师,3911445,15k-25k,上海优刻得信息科技有限公司
上海,UCloud,165,初级Python开发工程师,3911445,15k-25k,上海优刻得信息科技有限公司
上海,店达信息,55405,高级研发 Python,3968333,20k-25k,上海店达信息技术有限公司
北京,蔓盈科技,36282,Python开发工程师,4217612,15k-20k,上海蔓盈科技有限公司北京朝阳分公司
北京,搜狐集团,106303,搜狐媒体-社交产品中心-Python工程师,3922814,20k-30k,北京搜狐新媒体信息技术有限公司
广州,网易游戏,22790,Python开发工程师-我的世界,3422319,12k-18k,广州博冠信息科技有限公司
上海,驻云,22809,Python开发工程师（实习）,2732935,3k-6k,上海驻云信息科技有限公司
北京,出门问问,1249,Python研发工程师,3281026,12k-24k,北京羽扇智信息科技有限公司
成都,海德智和科技,284236,Python开发工程师,3887376,15K-20K,四川海德智和科技有限公司
上海,易路,35796,Python高级开发工程师,1044917,15k-20k,上海易路软件有限公司
北京,多牛传媒,21421,Python开发工程师-数据分析-DNJS0030,3879350,15k-30k,北京多牛互动传媒股份有限公司
北京,普林科技,54374,后台工程师（Python）-金融事业部,3980164,13k-25k,北京至信普林科技有限公司
上海,微猫,6112,python开发实习生,4043158,4k-8k,上海微麦电子商务发展有限公司
上海,掌门集团,202697,高级Python开发工程师,4022101,20k-35k,连尚（北京）网络科技有限公司
长沙,恭齐,309252,Python工程师,4222512,3k-5k,长沙恭齐网络科技有限公司
北京,竞技世界,4286,服务器开发工程师（nodejs/java/python/go,3730902,15K-30K,竞技世界（北京）网络技术有限公司
成都,好房通科技,3628,Python,2285433,4k-7k,成都好房通科技股份有限公司
北京,天润融通,5748,Python开发工程师[亦庄],4110734,15k-30k,北京天润融通科技有限公司
北京,棣南新宇,61016,Python高级开发工程师,3738059,15k-20k,北京棣南新宇科技有限公司
北京,一土科技,223254,Python 开发工程师,3301752,15k-30k,一土(北京)网络科技有限公司
无锡,燃网络,233304,python软件开发助理,4080701,3k-6k,南京网燃网络科技有限公司
广州,久邦GOMO,56329,"python运维研发工程师(zabbix,私有云)",3859404,15k-30k,广州久邦世纪科技有限公司
广州,彩讯科技,547,Python开发工程师,3499285,7k-11k,彩讯科技股份有限公司
北京,西贝,146681,Python开发工程师,4079422,8k-16k,内蒙古西贝餐饮连锁有限责任公司
深圳,小步网络,130397,Python后台开发工程师,3488677,15k-30k,深圳小步网络科技有限公司
北京,畅游,280,Python运维开发工程师,4071789,20k-25k,北京畅游天下网络技术有限公司
南京,江苏慧世联,151810,Python开发工程师,4176689,8k-16k,江苏慧世联网络科技有限公司
武汉,卓翰科技,99901,Python研发工程师,2017171,15k-25k,武汉卓翰网络科技有限公司
上海,轻触,119960,Python开发工程师,1605930,10k-15k,杭州轻触科技有限公司
武汉,北蚁,200100,Python运维开发工程师,4115068,8k-12k,武汉北蚁网络科技有限公司
上海,逸英网络科技（上海）有限公司,232883,Python,4075012,30k-60k,逸英网络科技（上海）有限公司
上海,轻触,119960,Python开发工程师,1605930,10k-15k,杭州轻触科技有限公司
武汉,北蚁,200100,Python运维开发工程师,4115068,8k-12k,武汉北蚁网络科技有限公司
上海,逸英网络科技（上海）有限公司,232883,Python,4075012,30k-60k,逸英网络科技（上海）有限公司
北京,天津函数科技有限公司,309096,Python系统开发工程师,4075446,15k-20k,天津函数科技有限公司
杭州,天玑科技,11971,Python开发工程师,3608088,10K-20K,上海天玑科技股份有限公司
深圳,海链科技,276586,Python 后台工程师,3739467,20k-35k,深圳海链科技有限公司
杭州,览众数据,93448,中级Python工程师,3834290,15k-20k,杭州览众数据科技有限公司
成都,NEXA,57400,Python Developer Python开发,3264618,6k-12k,昊盈信息技术（成都）有限公司
